Date,Stop,In (Sum),Out (Sum),Load max,APC Stops
2023-08-15T19:00:00-05:00,"Windsor & Carlisle (South Side),3",0,0,14,33
2023-08-16T19:00:00-05:00,"Windsor & Carlisle (South Side),3",1,0,9,35
2023-08-17T19:00:00-05:00,"Windsor & Carlisle (South Side),3",0,0,14,36
2023-08-13T19:00:00-05:00,"Windsor & Cherry Hills (NE Corner),1",0,0,6,11
2023-08-14T19:00:00-05:00,"Windsor & Cherry Hills (NE Corner),1",0,0,5,11
2023-08-15T19:00:00-05:00,"Windsor & Cherry Hills (NE Corner),1",0,1,6,10
2023-08-16T19:00:00-05:00,"Windsor & Cherry Hills (NE Corner),1",0,1,5,11
2023-08-17T19:00:00-05:00,"Windsor & Cherry Hills (NE Corner),1",0,1,6,12
2023-08-13T19:00:00-05:00,"Windsor & Cherry Hills (SE Corner),2",0,0,8,22
2023-08-14T19:00:00-05:00,"Windsor & Cherry Hills (SE Corner),2",0,0,12,21
2023-08-15T19:00:00-05:00,"Windsor & Cherry Hills (SE Corner),2",0,0,20,21
2023-08-16T19:00:00-05:00,"Windsor & Cherry Hills (SE Corner),2",0,0,20,21
2023-08-17T19:00:00-05:00,"Windsor & Cherry Hills (SE Corner),2",0,0,23,21
2023-08-12T19:00:00-05:00,"Windsor & Cherry Hills (SW Corner),3",3,0,5,13
2023-08-13T19:00:00-05:00,"Windsor & Cherry Hills (SW Corner),3",2,0,3,27
2023-08-14T19:00:00-05:00,"Windsor & Cherry Hills (SW Corner),3",0,0,17,27
2023-08-15T19:00:00-05:00,"Windsor & Cherry Hills (SW Corner),3",1,1,18,22
2023-08-16T19:00:00-05:00,"Windsor & Cherry Hills (SW Corner),3",2,1,23,28
2023-08-17T19:00:00-05:00,"Windsor & Cherry Hills (SW Corner),3",1,0,21,27
2023-08-13T19:00:00-05:00,"Windsor & Duncan (NE Corner),1",0,7,8,16
2023-08-14T19:00:00-05:00,"Windsor & Duncan (NE Corner),1",1,4,14,16
2023-08-15T19:00:00-05:00,"Windsor & Duncan (NE Corner),1",0,3,23,15
2023-08-16T19:00:00-05:00,"Windsor & Duncan (NE Corner),1",0,2,20,16
2023-08-17T19:00:00-05:00,"Windsor & Duncan (NE Corner),1",0,4,23,17
2023-08-12T19:00:00-05:00,"Windsor & Duncan (NW Corner),4",1,0,4,13
2023-08-13T19:00:00-05:00,"Windsor & Duncan (NW Corner),4",0,0,3,7
2023-08-14T19:00:00-05:00,"Windsor & Duncan (NW Corner),4",0,0,3,7
2023-08-15T19:00:00-05:00,"Windsor & Duncan (NW Corner),4",2,0,4,7
2023-08-16T19:00:00-05:00,"Windsor & Duncan (NW Corner),4",0,0,3,7
2023-08-17T19:00:00-05:00,"Windsor & Duncan (NW Corner),4",0,0,2,7
2023-08-13T19:00:00-05:00,"Windsor & Duncan (SE Corner),2",0,0,2,2
2023-08-14T19:00:00-05:00,"Windsor & Duncan (SE Corner),2",0,0,15,2
2023-08-15T19:00:00-05:00,"Windsor & Duncan (SE Corner),2",0,0,18,2
2023-08-16T19:00:00-05:00,"Windsor & Duncan (SE Corner),2",0,0,23,2
2023-08-17T19:00:00-05:00,"Windsor & Duncan (SE Corner),2",0,0,1,1
2023-08-13T19:00:00-05:00,"Windsor & Duncan (SE Far Side),6",0,0,3,7
2023-08-14T19:00:00-05:00,"Windsor & Duncan (SE Far Side),6",0,0,18,7
2023-08-15T19:00:00-05:00,"Windsor & Duncan (SE Far Side),6",0,1,21,3
2023-08-16T19:00:00-05:00,"Windsor & Duncan (SE Far Side),6",0,0,13,6
2023-08-17T19:00:00-05:00,"Windsor & Duncan (SE Far Side),6",0,2,22,6
2023-08-12T19:00:00-05:00,"Windsor & Duncan (SW Corner),3",0,0,3,13
2023-08-13T19:00:00-05:00,"Windsor & Duncan (SW Corner),3",2,0,5,35
2023-08-14T19:00:00-05:00,"Windsor & Duncan (SW Corner),3",5,1,10,36
2023-08-15T19:00:00-05:00,"Windsor & Duncan (SW Corner),3",6,1,13,35
2023-08-16T19:00:00-05:00,"Windsor & Duncan (SW Corner),3",6,2,13,37
2023-08-17T19:00:00-05:00,"Windsor & Duncan (SW Corner),3",5,0,9,34
2023-08-13T19:00:00-05:00,"Windsor & Farmington (SW Corner),3",0,0,5,21
2023-08-14T19:00:00-05:00,"Windsor & Farmington (SW Corner),3",1,0,10,21
2023-08-15T19:00:00-05:00,"Windsor & Farmington (SW Corner),3",0,0,14,21
2023-08-16T19:00:00-05:00,"Windsor & Farmington (SW Corner),3",0,0,13,21
2023-08-12T19:00:00-05:00,"Windsor & Fields South (SE Corner),2",2,8,3,13
2023-08-13T19:00:00-05:00,"Windsor & Fields South (SE Corner),2",0,1,5,32
2023-08-14T19:00:00-05:00,"Windsor & Fields South (SE Corner),2",0,0,10,33
2023-08-15T19:00:00-05:00,"Windsor & Fields South (SE Corner),2",0,0,13,31
2023-08-16T19:00:00-05:00,"Windsor & Fields South (SE Corner),2",0,0,13,31
2023-08-17T19:00:00-05:00,"Windsor & Fields South (SE Corner),2",0,2,9,35
2023-08-13T19:00:00-05:00,"Windsor & Fields South (SW Corner),3",2,0,5,21
2023-08-14T19:00:00-05:00,"Windsor & Fields South (SW Corner),3",0,0,10,23
2023-08-15T19:00:00-05:00,"Windsor & Fields South (SW Corner),3",0,1,14,22
2023-08-16T19:00:00-05:00,"Windsor & Fields South (SW Corner),3",0,0,13,22
2023-08-17T19:00:00-05:00,"Windsor & Fields South (SW Corner),3",0,1,10,22
2023-08-13T19:00:00-05:00,"Windsor & Galen (NE Corner),1",1,1,6,11
2023-08-14T19:00:00-05:00,"Windsor & Galen (NE Corner),1",1,1,5,11
2023-08-15T19:00:00-05:00,"Windsor & Galen (NE Corner),1",0,0,9,10
2023-08-16T19:00:00-05:00,"Windsor & Galen (NE Corner),1",0,0,6,11
2023-08-13T19:00:00-05:00,"Windsor & Galen (NE Far Side),5",2,1,6,23
2023-08-14T19:00:00-05:00,"Windsor & Galen (NE Far Side),5",2,3,7,23
2023-08-15T19:00:00-05:00,"Windsor & Galen (NE Far Side),5",7,4,7,23
2023-08-16T19:00:00-05:00,"Windsor & Galen (NE Far Side),5",1,2,8,23
2023-08-13T19:00:00-05:00,"Windsor & Galen (NW Corner),4",1,4,8,24
2023-08-14T19:00:00-05:00,"Windsor & Galen (NW Corner),4",1,6,14,24
2023-08-15T19:00:00-05:00,"Windsor & Galen (NW Corner),4",4,4,21,24
2023-08-16T19:00:00-05:00,"Windsor & Galen (NW Corner),4",3,3,18,24
2023-08-13T19:00:00-05:00,"Windsor & Galen (SE Far Side),6",1,0,5,1
2023-08-14T19:00:00-05:00,"Windsor & Galen (SE Far Side),6",3,0,14,1
2023-08-15T19:00:00-05:00,"Windsor & Galen (SE Far Side),6",4,0,18,1
2023-08-16T19:00:00-05:00,"Windsor & Galen (SE Far Side),6",0,0,0,1
2023-08-13T19:00:00-05:00,"Windsor & Galen (SW Corner),3",4,0,3,11
2023-08-14T19:00:00-05:00,"Windsor & Galen (SW Corner),3",5,2,4,11
2023-08-15T19:00:00-05:00,"Windsor & Galen (SW Corner),3",4,0,5,9
2023-08-16T19:00:00-05:00,"Windsor & Galen (SW Corner),3",3,0,4,11
2023-08-13T19:00:00-05:00,"Windsor & Jordan (SW Corner),3",1,0,5,27
2023-08-14T19:00:00-05:00,"Windsor & Jordan (SW Corner),3",3,0,15,28
2023-08-15T19:00:00-05:00,"Windsor & Jordan (SW Corner),3",1,0,18,24
2023-08-16T19:00:00-05:00,"Windsor & Jordan (SW Corner),3",0,2,23,28
2023-08-17T19:00:00-05:00,"Windsor & Jordan (SW Corner),3",0,1,11,27
2023-08-13T19:00:00-05:00,"Windsor & Lakewood (NE Corner),1",0,0,8,5
2023-08-14T19:00:00-05:00,"Windsor & Lakewood (NE Corner),1",2,0,14,5
2023-08-15T19:00:00-05:00,"Windsor & Lakewood (NE Corner),1",3,0,23,5
2023-08-16T19:00:00-05:00,"Windsor & Lakewood (NE Corner),1",1,0,20,5
2023-08-17T19:00:00-05:00,"Windsor & Lakewood (NE Corner),1",0,0,23,5
2023-08-12T19:00:00-05:00,"Windsor & Lakewood (SW Corner),3",0,0,3,12
2023-08-13T19:00:00-05:00,"Windsor & Lakewood (SW Corner),3",0,1,3,27
2023-08-14T19:00:00-05:00,"Windsor & Lakewood (SW Corner),3",0,3,17,28
2023-08-15T19:00:00-05:00,"Windsor & Lakewood (SW Corner),3",0,2,19,23
2023-08-16T19:00:00-05:00,"Windsor & Lakewood (SW Corner),3",3,3,23,27
2023-08-17T19:00:00-05:00,"Windsor & Lakewood (SW Corner),3",0,1,21,27
2023-08-13T19:00:00-05:00,"Windsor & Lyndhurst (SW Corner),3",1,1,3,11
2023-08-14T19:00:00-05:00,"Windsor & Lyndhurst (SW Corner),3",1,1,4,11
2023-08-15T19:00:00-05:00,"Windsor & Lyndhurst (SW Corner),3",1,2,4,9
2023-08-16T19:00:00-05:00,"Windsor & Lyndhurst (SW Corner),3",0,0,4,11
2023-08-17T19:00:00-05:00,"Windsor & Lyndhurst (SW Corner),3",2,0,5,12
2023-08-12T19:00:00-05:00,"Windsor & Lyndhurst (SW Far Side),7",0,5,14,15
2023-08-13T19:00:00-05:00,"Windsor & Lyndhurst (SW Far Side),7",0,2,7,8
2023-08-14T19:00:00-05:00,"Windsor & Lyndhurst (SW Far Side),7",0,0,7,8
2023-08-15T19:00:00-05:00,"Windsor & Lyndhurst (SW Far Side),7",0,1,7,8
2023-08-16T19:00:00-05:00,"Windsor & Lyndhurst (SW Far Side),7",1,0,10,8
2023-08-12T19:00:00-05:00,"Windsor & Lynn (NE Corner),1",0,0,6,16
2023-08-13T19:00:00-05:00,"Windsor & Lynn (NE Corner),1",0,3,3,8
2023-08-14T19:00:00-05:00,"Windsor & Lynn (NE Corner),1",0,1,2,8
2023-08-15T19:00:00-05:00,"Windsor & Lynn (NE Corner),1",0,0,10,8
2023-08-16T19:00:00-05:00,"Windsor & Lynn (NE Corner),1",0,4,8,8
2023-08-17T19:00:00-05:00,"Windsor & Lynn (NE Corner),1",0,0,4,7
2023-08-12T19:00:00-05:00,"Windsor & Lynn (SW Corner),3",0,0,12,15
2023-08-13T19:00:00-05:00,"Windsor & Lynn (SW Corner),3",0,0,5,9
2023-08-14T19:00:00-05:00,"Windsor & Lynn (SW Corner),3",0,0,4,9
2023-08-15T19:00:00-05:00,"Windsor & Lynn (SW Corner),3",3,0,9,9
2023-08-16T19:00:00-05:00,"Windsor & Lynn (SW Corner),3",0,0,7,9
2023-08-17T19:00:00-05:00,"Windsor & Lynn (SW Corner),3",0,0,12,9
2023-08-13T19:00:00-05:00,"Windsor & Melrose (NE Corner),1",0,0,6,11
2023-08-14T19:00:00-05:00,"Windsor & Melrose (NE Corner),1",0,0,5,11
2023-08-15T19:00:00-05:00,"Windsor & Melrose (NE Corner),1",0,0,9,10
2023-08-16T19:00:00-05:00,"Windsor & Melrose (NE Corner),1",0,0,6,11
2023-08-17T19:00:00-05:00,"Windsor & Melrose (NE Corner),1",0,1,6,11
2023-08-13T19:00:00-05:00,"Windsor & Melrose (SW Corner),3",0,1,3,11
2023-08-14T19:00:00-05:00,"Windsor & Melrose (SW Corner),3",1,1,4,11
2023-08-15T19:00:00-05:00,"Windsor & Melrose (SW Corner),3",1,1,5,9
2023-08-16T19:00:00-05:00,"Windsor & Melrose (SW Corner),3",0,0,4,11
2023-08-17T19:00:00-05:00,"Windsor & Melrose (SW Corner),3",2,2,3,12
2023-08-13T19:00:00-05:00,"Windsor & Morrissey Park (North Side),1",0,2,6,32
2023-08-14T19:00:00-05:00,"Windsor & Morrissey Park (North Side),1",1,2,13,32
2023-08-15T19:00:00-05:00,"Windsor & Morrissey Park (North Side),1",1,1,16,31
2023-08-16T19:00:00-05:00,"Windsor & Morrissey Park (North Side),1",1,4,14,32
2023-08-17T19:00:00-05:00,"Windsor & Morrissey Park (North Side),1",1,2,15,33
2023-08-13T19:00:00-05:00,"Windsor & Morrissey Park (South Side),3",1,0,7,35
2023-08-14T19:00:00-05:00,"Windsor & Morrissey Park (South Side),3",1,0,11,35
2023-08-15T19:00:00-05:00,"Windsor & Morrissey Park (South Side),3",4,0,14,33
2023-08-16T19:00:00-05:00,"Windsor & Morrissey Park (South Side),3",2,0,9,35
2023-08-17T19:00:00-05:00,"Windsor & Morrissey Park (South Side),3",3,0,14,36
2023-08-13T19:00:00-05:00,"Windsor & Myra Ridge (NE Far Side),5",8,1,11,24
2023-08-14T19:00:00-05:00,"Windsor & Myra Ridge (NE Far Side),5",6,4,12,24
2023-08-15T19:00:00-05:00,"Windsor & Myra Ridge (NE Far Side),5",5,6,24,24
2023-08-16T19:00:00-05:00,"Windsor & Myra Ridge (NE Far Side),5",6,3,7,24
2023-08-17T19:00:00-05:00,"Windsor & Myra Ridge (NE Far Side),5",8,8,11,24
2023-08-12T19:00:00-05:00,"Windsor & Myra Ridge (NW),9",0,2,6,16
2023-08-13T19:00:00-05:00,"Windsor & Myra Ridge (NW),9",2,5,7,32
2023-08-14T19:00:00-05:00,"Windsor & Myra Ridge (NW),9",2,5,10,32
2023-08-15T19:00:00-05:00,"Windsor & Myra Ridge (NW),9",4,2,11,32
2023-08-16T19:00:00-05:00,"Windsor & Myra Ridge (NW),9",1,4,9,31
2023-08-17T19:00:00-05:00,"Windsor & Myra Ridge (NW),9",11,9,12,33
2023-08-12T19:00:00-05:00,"Windsor & Myra Ridge (SW Corner),3",1,0,12,15
2023-08-13T19:00:00-05:00,"Windsor & Myra Ridge (SW Corner),3",0,0,5,9
2023-08-14T19:00:00-05:00,"Windsor & Myra Ridge (SW Corner),3",0,0,3,9
2023-08-15T19:00:00-05:00,"Windsor & Myra Ridge (SW Corner),3",0,0,9,10
2023-08-16T19:00:00-05:00,"Windsor & Myra Ridge (SW Corner),3",1,0,7,9
2023-08-17T19:00:00-05:00,"Windsor & Myra Ridge (SW Corner),3",0,0,12,9
2023-08-13T19:00:00-05:00,"Windsor & Phinney (NE Corner),1",0,0,7,32
2023-08-14T19:00:00-05:00,"Windsor & Phinney (NE Corner),1",0,0,14,32
2023-08-15T19:00:00-05:00,"Windsor & Phinney (NE Corner),1",0,0,18,31
2023-08-16T19:00:00-05:00,"Windsor & Phinney (NE Corner),1",0,0,16,32
2023-08-17T19:00:00-05:00,"Windsor & Phinney (NE Corner),1",0,0,16,34
2023-08-13T19:00:00-05:00,"Windsor & Phinney (South Side),3",1,0,7,34
2023-08-14T19:00:00-05:00,"Windsor & Phinney (South Side),3",0,0,8,34
2023-08-15T19:00:00-05:00,"Windsor & Phinney (South Side),3",1,0,6,32
2023-08-16T19:00:00-05:00,"Windsor & Phinney (South Side),3",0,0,9,34
2023-08-17T19:00:00-05:00,"Windsor & Phinney (South Side),3",0,0,10,35
2023-08-13T19:00:00-05:00,"Windsor & Prospect (NE Corner),1",0,1,6,11
2023-08-14T19:00:00-05:00,"Windsor & Prospect (NE Corner),1",0,0,5,11
2023-08-15T19:00:00-05:00,"Windsor & Prospect (NE Corner),1",0,0,9,10
2023-08-16T19:00:00-05:00,"Windsor & Prospect (NE Corner),1",0,0,6,11
2023-08-17T19:00:00-05:00,"Windsor & Prospect (NE Corner),1",1,0,6,12
2023-08-13T19:00:00-05:00,"Windsor & Prospect (SE Corner),2",0,0,3,1
2023-08-14T19:00:00-05:00,"Windsor & Prospect (SE Corner),2",1,0,20,1
2023-08-15T19:00:00-05:00,"Windsor & Prospect (SE Corner),2",1,0,23,1
2023-08-16T19:00:00-05:00,"Windsor & Prospect (SE Corner),2",1,0,26,1
2023-08-17T19:00:00-05:00,"Windsor & Prospect (SE Corner),2",1,0,24,1
2023-08-13T19:00:00-05:00,"Windsor & Prospect (SW Corner),3",0,0,3,11
2023-08-14T19:00:00-05:00,"Windsor & Prospect (SW Corner),3",0,0,4,11
2023-08-15T19:00:00-05:00,"Windsor & Prospect (SW Corner),3",0,0,5,9
2023-08-16T19:00:00-05:00,"Windsor & Prospect (SW Corner),3",0,0,4,11
2023-08-17T19:00:00-05:00,"Windsor & Prospect (SW Corner),3",0,0,3,12
2023-08-13T19:00:00-05:00,"Windsor & Prospect (SW Far Side),7",3,0,4,1
2023-08-14T19:00:00-05:00,"Windsor & Prospect (SW Far Side),7",5,0,5,1
2023-08-15T19:00:00-05:00,"Windsor & Prospect (SW Far Side),7",6,0,6,1
2023-08-16T19:00:00-05:00,"Windsor & Prospect (SW Far Side),7",0,0,0,1
2023-08-17T19:00:00-05:00,"Windsor & Prospect (SW Far Side),7",5,0,5,1
2023-08-13T19:00:00-05:00,"Windsor & Scottsdale (NE Corner),1",0,0,6,11
2023-08-14T19:00:00-05:00,"Windsor & Scottsdale (NE Corner),1",0,2,5,11
2023-08-15T19:00:00-05:00,"Windsor & Scottsdale (NE Corner),1",0,0,6,10
2023-08-16T19:00:00-05:00,"Windsor & Scottsdale (NE Corner),1",0,0,6,11
2023-08-17T19:00:00-05:00,"Windsor & Scottsdale (NE Corner),1",0,0,6,12
2023-08-12T19:00:00-05:00,"Windsor & Scottsdale (SW Corner),3",0,1,5,13
2023-08-13T19:00:00-05:00,"Windsor & Scottsdale (SW Corner),3",0,0,5,36
2023-08-14T19:00:00-05:00,"Windsor & Scottsdale (SW Corner),3",0,0,12,36
2023-08-15T19:00:00-05:00,"Windsor & Scottsdale (SW Corner),3",0,0,16,35
2023-08-16T19:00:00-05:00,"Windsor & Scottsdale (SW Corner),3",0,0,16,36
2023-08-17T19:00:00-05:00,"Windsor & Scottsdale (SW Corner),3",0,0,11,37
2023-08-13T19:00:00-05:00,"Windsor & Staley (NW Far Side),8",0,0,1,4
2023-08-14T19:00:00-05:00,"Windsor & Staley (NW Far Side),8",0,0,2,4
2023-08-15T19:00:00-05:00,"Windsor & Staley (NW Far Side),8",0,0,1,4
2023-08-16T19:00:00-05:00,"Windsor & Staley (NW Far Side),8",0,0,2,4
2023-08-13T19:00:00-05:00,"Windsor & Staley (SE Far Side),6",0,0,5,20
2023-08-14T19:00:00-05:00,"Windsor & Staley (SE Far Side),6",2,0,10,21
2023-08-15T19:00:00-05:00,"Windsor & Staley (SE Far Side),6",1,0,14,20
2023-08-16T19:00:00-05:00,"Windsor & Staley (SE Far Side),6",1,0,13,20
2023-08-13T19:00:00-05:00,"Windsor & Stillwater (NE Corner),1",0,0,8,35
2023-08-14T19:00:00-05:00,"Windsor & Stillwater (NE Corner),1",0,0,14,35
2023-08-15T19:00:00-05:00,"Windsor & Stillwater (NE Corner),1",1,2,19,34
2023-08-16T19:00:00-05:00,"Windsor & Stillwater (NE Corner),1",1,0,18,35
2023-08-17T19:00:00-05:00,"Windsor & Stillwater (NE Corner),1",0,0,16,36
2023-08-13T19:00:00-05:00,"Windsor & Stillwater (SW Corner),3",0,0,7,35
2023-08-14T19:00:00-05:00,"Windsor & Stillwater (SW Corner),3",0,0,11,35
2023-08-15T19:00:00-05:00,"Windsor & Stillwater (SW Corner),3",1,2,14,33
2023-08-16T19:00:00-05:00,"Windsor & Stillwater (SW Corner),3",1,0,9,35
2023-08-17T19:00:00-05:00,"Windsor & Stillwater (SW Corner),3",0,1,14,36
2023-08-12T19:00:00-05:00,"Windsor & Valleybrook (NE Corner),1",0,0,4,13
2023-08-13T19:00:00-05:00,"Windsor & Valleybrook (NE Corner),1",0,1,5,18
2023-08-14T19:00:00-05:00,"Windsor & Valleybrook (NE Corner),1",0,0,4,18
2023-08-15T19:00:00-05:00,"Windsor & Valleybrook (NE Corner),1",0,0,6,17
2023-08-16T19:00:00-05:00,"Windsor & Valleybrook (NE Corner),1",0,0,5,18
2023-08-17T19:00:00-05:00,"Windsor & Valleybrook (NE Corner),1",0,1,3,19
2023-08-12T19:00:00-05:00,"Windsor & Village Green (NE Corner),1",0,0,4,13
2023-08-13T19:00:00-05:00,"Windsor & Village Green (NE Corner),1",0,0,3,7
2023-08-14T19:00:00-05:00,"Windsor & Village Green (NE Corner),1",0,0,3,7
2023-08-15T19:00:00-05:00,"Windsor & Village Green (NE Corner),1",0,0,4,7
2023-08-16T19:00:00-05:00,"Windsor & Village Green (NE Corner),1",1,1,3,7
2023-08-17T19:00:00-05:00,"Windsor & Village Green (NE Corner),1",0,0,2,7
2023-08-12T19:00:00-05:00,"Windsor & Village Green (SW Corner),3",0,0,3,12
2023-08-13T19:00:00-05:00,"Windsor & Village Green (SW Corner),3",0,0,5,17
2023-08-14T19:00:00-05:00,"Windsor & Village Green (SW Corner),3",0,5,10,17
2023-08-15T19:00:00-05:00,"Windsor & Village Green (SW Corner),3",2,4,13,20
2023-08-16T19:00:00-05:00,"Windsor & Village Green (SW Corner),3",1,3,4,19
2023-08-17T19:00:00-05:00,"Windsor & Village Green (SW Corner),3",1,3,5,18
2023-08-12T19:00:00-05:00,"Windsor & Vine (NE Corner),1",0,5,6,16
2023-08-13T19:00:00-05:00,"Windsor & Vine (NE Corner),1",0,2,3,8
2023-08-14T19:00:00-05:00,"Windsor & Vine (NE Corner),1",0,0,2,8
2023-08-15T19:00:00-05:00,"Windsor & Vine (NE Corner),1",0,3,10,8
2023-08-16T19:00:00-05:00,"Windsor & Vine (NE Corner),1",0,0,8,8
2023-08-17T19:00:00-05:00,"Windsor & Vine (NE Corner),1",0,0,4,8
2023-08-13T19:00:00-05:00,"Windsor & Vine (NE Far Side),5",0,1,6,14
2023-08-14T19:00:00-05:00,"Windsor & Vine (NE Far Side),5",0,1,4,14
2023-08-15T19:00:00-05:00,"Windsor & Vine (NE Far Side),5",0,1,4,15
2023-08-16T19:00:00-05:00,"Windsor & Vine (NE Far Side),5",0,1,10,15
2023-08-17T19:00:00-05:00,"Windsor & Vine (NE Far Side),5",0,1,6,15
2023-08-13T19:00:00-05:00,"Windsor & Vine (NW Corner),4",1,0,5,16
2023-08-14T19:00:00-05:00,"Windsor & Vine (NW Corner),4",1,0,3,16
2023-08-15T19:00:00-05:00,"Windsor & Vine (NW Corner),4",1,1,4,18
2023-08-16T19:00:00-05:00,"Windsor & Vine (NW Corner),4",1,0,5,16
2023-08-17T19:00:00-05:00,"Windsor & Vine (NW Corner),4",1,0,6,16
2023-08-12T19:00:00-05:00,"Windsor & Vine (South Side),6",6,0,12,15
2023-08-13T19:00:00-05:00,"Windsor & Vine (South Side),6",0,0,5,9
2023-08-14T19:00:00-05:00,"Windsor & Vine (South Side),6",0,0,4,9
2023-08-15T19:00:00-05:00,"Windsor & Vine (South Side),6",0,0,9,9
2023-08-16T19:00:00-05:00,"Windsor & Vine (South Side),6",0,0,7,9
2023-08-17T19:00:00-05:00,"Windsor & Vine (South Side),6",0,0,12,9
2023-08-12T19:00:00-05:00,"Windsor & Wendover (SW Corner),3",0,0,3,12
2023-08-13T19:00:00-05:00,"Windsor & Wendover (SW Corner),3",1,0,5,28
2023-08-14T19:00:00-05:00,"Windsor & Wendover (SW Corner),3",1,1,10,27
2023-08-15T19:00:00-05:00,"Windsor & Wendover (SW Corner),3",0,3,13,30
2023-08-16T19:00:00-05:00,"Windsor & Wendover (SW Corner),3",0,2,5,25
2023-08-17T19:00:00-05:00,"Windsor & Wendover (SW Corner),3",0,4,4,29
2023-08-13T19:00:00-05:00,"Windsor & Winchester (NE Corner),1",0,1,7,32
2023-08-14T19:00:00-05:00,"Windsor & Winchester (NE Corner),1",0,3,15,32
2023-08-15T19:00:00-05:00,"Windsor & Winchester (NE Corner),1",1,3,19,31
2023-08-16T19:00:00-05:00,"Windsor & Winchester (NE Corner),1",3,2,17,32
2023-08-17T19:00:00-05:00,"Windsor & Winchester (NE Corner),1",0,1,17,34
2023-08-13T19:00:00-05:00,"Windsor & Winchester (NW Corner),4",1,0,9,23
2023-08-14T19:00:00-05:00,"Windsor & Winchester (NW Corner),4",0,0,10,23
2023-08-15T19:00:00-05:00,"Windsor & Winchester (NW Corner),4",2,0,6,23
2023-08-16T19:00:00-05:00,"Windsor & Winchester (NW Corner),4",0,2,13,23
2023-08-17T19:00:00-05:00,"Windsor & Winchester (NW Corner),4",0,2,10,23
2023-08-13T19:00:00-05:00,"Windsor & Windward (SW Corner),3",2,0,7,35
2023-08-14T19:00:00-05:00,"Windsor & Windward (SW Corner),3",1,0,11,35
2023-08-15T19:00:00-05:00,"Windsor & Windward (SW Corner),3",2,0,14,33
2023-08-16T19:00:00-05:00,"Windsor & Windward (SW Corner),3",4,0,9,35
2023-08-17T19:00:00-05:00,"Windsor & Windward (SW Corner),3",2,0,14,36
2023-08-13T19:00:00-05:00,"Windsor Rd. (North Side),2",2,3,7,32
2023-08-14T19:00:00-05:00,"Windsor Rd. (North Side),2",5,2,15,32
2023-08-15T19:00:00-05:00,"Windsor Rd. (North Side),2",2,1,19,31
2023-08-16T19:00:00-05:00,"Windsor Rd. (North Side),2",1,2,17,32
2023-08-17T19:00:00-05:00,"Windsor Rd. (North Side),2",2,1,17,34
2023-08-13T19:00:00-05:00,"Windsor Rd. (South Side),1",0,0,9,50
2023-08-14T19:00:00-05:00,"Windsor Rd. (South Side),1",1,0,15,51
2023-08-15T19:00:00-05:00,"Windsor Rd. (South Side),1",3,1,21,47
2023-08-16T19:00:00-05:00,"Windsor Rd. (South Side),1",1,6,24,52
2023-08-17T19:00:00-05:00,"Windsor Rd. (South Side),1",0,0,11,50
2023-08-12T19:00:00-05:00,"Windsor West Apts,2",0,0,3,9
2023-08-13T19:00:00-05:00,"Windsor West Apts,2",3,1,3,14
2023-08-14T19:00:00-05:00,"Windsor West Apts,2",1,1,8,19
2023-08-15T19:00:00-05:00,"Windsor West Apts,2",2,2,5,17
2023-08-16T19:00:00-05:00,"Windsor West Apts,2",1,0,13,15
2023-08-17T19:00:00-05:00,"Windsor West Apts,2",2,1,9,20
2023-08-13T19:00:00-05:00,"Windward & Autumnwood (East Side),2",0,0,4,1
2023-08-14T19:00:00-05:00,"Windward & Autumnwood (East Side),2",0,0,11,1
2023-08-15T19:00:00-05:00,"Windward & Autumnwood (East Side),2",0,0,14,1
2023-08-16T19:00:00-05:00,"Windward & Autumnwood (East Side),2",0,0,0,1
2023-08-17T19:00:00-05:00,"Windward & Autumnwood (East Side),2",1,0,14,1
2023-08-13T19:00:00-05:00,"Windward & Autumnwood (NW Corner),4",0,0,8,3
2023-08-14T19:00:00-05:00,"Windward & Autumnwood (NW Corner),4",0,0,14,3
2023-08-15T19:00:00-05:00,"Windward & Autumnwood (NW Corner),4",0,3,18,3
2023-08-16T19:00:00-05:00,"Windward & Autumnwood (NW Corner),4",0,3,18,3
2023-08-17T19:00:00-05:00,"Windward & Autumnwood (NW Corner),4",0,3,14,2
2023-08-13T19:00:00-05:00,"Windward & Countryside (NW Corner),4",0,0,8,3
2023-08-14T19:00:00-05:00,"Windward & Countryside (NW Corner),4",0,0,14,3
2023-08-15T19:00:00-05:00,"Windward & Countryside (NW Corner),4",0,0,17,3
2023-08-16T19:00:00-05:00,"Windward & Countryside (NW Corner),4",0,0,18,3
2023-08-17T19:00:00-05:00,"Windward & Countryside (NW Corner),4",0,0,13,2
2023-08-13T19:00:00-05:00,"Windward & Waterford (NW Corner),4",0,0,8,3
2023-08-14T19:00:00-05:00,"Windward & Waterford (NW Corner),4",0,1,14,3
2023-08-15T19:00:00-05:00,"Windward & Waterford (NW Corner),4",0,0,17,3
2023-08-16T19:00:00-05:00,"Windward & Waterford (NW Corner),4",0,1,17,3
2023-08-17T19:00:00-05:00,"Windward & Waterford (NW Corner),4",0,0,13,2
2023-08-13T19:00:00-05:00,"Windward & Waterford (SE Corner),2",0,0,4,1
